subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name,all_label_names,true_assigned_class,net_gain_at_selected_lambda
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000077318.jpg,1,rbf,kernel_herding,direct,False,0.9204613919308454,0.0005978111146626,0.0001,0.9198636827704906,0.9204710717762457,0.0006074909600628,-0.0967984540017979,-0.0967984540017979,0.9077389388475122,0.9077389388475122,28,suitcase,0.9077389388475122,-1,unlabeled,,False,0.0005978111146626202
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000109516.jpg,2,rbf,kernel_herding,direct,False,0.9210035576292752,0.0005421656984296,0.0001,0.9198636827704906,0.9210611671289426,0.0005900953526969,-0.4792965426729271,-0.5760949966747251,0.6192188326550495,0.6192188326550495,28,suitcase,0.6192188326550495,14,bird,bird,False,0.0005421656984296073
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000327176.jpg,3,rbf,kernel_herding,direct,False,0.9215139289918296,0.0005103713625544,0.0001,0.9198636827704906,0.921620235060506,0.0005590679315634,-0.486965690090002,-1.063060686764727,0.614488115613898,0.614488115613898,28,suitcase,0.614488115613898,14,bird,bird,False,0.0005103713625543998
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000442813.jpg,4,rbf,kernel_herding,direct,False,0.9219872293336184,0.0004733003417887,0.0001,0.9198636827704906,0.92215029198363,0.0005300569231238,-0.5675658133511409,-1.6306265001158675,0.5669037099752281,0.5669037099752281,28,suitcase,0.5669037099752281,18,sheep,sheep,False,0.00047330034178868596
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000108761.jpg,5,rbf,kernel_herding,direct,False,0.92243263035221,0.0004454010185918,0.0001,0.9198636827704906,0.922642363109925,0.0004920711262951,-0.46670107703268,-2.097327577148548,0.6270675072783644,0.6270675072783644,28,suitcase,0.6270675072783644,16,dog,dog|potted plant,False,0.00044540101859183196
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000339278.jpg,6,rbf,kernel_herding,direct,False,0.9228650816066164,0.0004324512544061,0.0001,0.9198636827704906,0.92311274781422,0.0004703847042951,-0.3793344988895932,-2.476662076038141,0.6843166712104314,0.6843166712104314,28,suitcase,0.6843166712104314,11,stop sign,car|fire hydrant|stop sign|clock,False,0.00043245125440614067
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000373575.jpg,7,rbf,kernel_herding,direct,False,0.9232842353183988,0.0004191537117824,0.0001,0.9198636827704906,0.9236166426062358,0.0005038947920156,-0.8474108023319318,-3.324072878370073,0.4285230276131314,0.4285230276131314,28,suitcase,0.4285230276131314,0,person,person|sports ball,False,0.0004191537117824068
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000122996.jpg,8,rbf,kernel_herding,direct,False,0.9236831739219046,0.0003989386035058,0.0001,0.9198636827704906,0.9240647521878442,0.0004481095816084,-0.4917097810259915,-3.815782659396064,0.6115798321495277,0.6115798321495277,28,suitcase,0.6115798321495277,20,elephant,elephant,False,0.00039893860350580083
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000145896.jpg,9,rbf,kernel_herding,direct,False,0.9240636867633352,0.0003805128414304,0.0001,0.9198636827704906,0.924473277836664,0.0004085256488196,-0.2801280738924029,-4.095910733288467,0.7556869514874086,0.7556869514874086,28,suitcase,0.7556869514874086,74,clock,clock,False,0.0003805128414303597
28,suitcase,C:\Users\maxbe\Downloads\coco\train2017\000000425027.jpg,10,rbf,kernel_herding,direct,False,0.9244328764507604,0.0003691896874253,0.0001,0.9198636827704906,0.924847450811968,0.0003741729753041,-0.0498328787872292,-4.145743612075696,0.9513884083991808,0.9513884083991808,28,suitcase,0.9513884083991808,63,laptop,cat|laptop,False,0.00036918968742537706
