subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name,all_label_names,true_assigned_class,net_gain_at_selected_lambda
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000511014.jpg,1,rbf,kernel_herding,direct,False,0.90528168562982,0.0007697954560245,0.001,0.9045118539414636,0.9053251311439384,0.0008132409701427,-0.0434455141182497,-0.0434455141182497,0.9574847220680892,0.9574847220680892,49,orange,0.9574847220680892,14,bird,bird,False,0.0007697954560244503
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000185588.jpg,2,rbf,kernel_herding,direct,False,0.9057863196602216,0.0005046340304014,0.001,0.9045118539414636,0.906116097938578,0.0007909667946395,-0.2863327642380628,-0.3297782783563126,0.7510126642037124,0.7510126642037124,49,orange,0.7510126642037124,14,bird,bird,False,0.0005046340304014371
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000169154.jpg,3,rbf,kernel_herding,direct,False,0.9062548459544096,0.000468526294188,0.001,0.9045118539414636,0.9066619869335072,0.0005458889949291,-0.0773627007411765,-0.4071409790974892,0.9255540935632334,0.9255540935632334,49,orange,0.9255540935632334,75,vase,vase,False,0.00046852629418792346
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000346938.jpg,4,rbf,kernel_herding,direct,False,0.9066731057474084,0.0004182597929986,0.001,0.9045118539414636,0.907124854488746,0.000462867555239,-0.0446077622402869,-0.4517487413377761,0.9563725336926078,0.9563725336926078,49,orange,0.9563725336926078,45,bowl,spoon|bowl|orange|laptop|book,True,0.0004182597929987131
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000263604.jpg,5,rbf,kernel_herding,direct,False,0.9070269407920272,0.0003538350446188,0.001,0.9045118539414636,0.9075946114440367,0.0004697569552906,-0.1159219106718331,-0.5676706520096093,0.8905447626235135,0.8905447626235135,49,orange,0.8905447626235135,0,person,person|sports ball|tennis racket,False,0.00035383504461876684
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000363869.jpg,6,rbf,kernel_herding,direct,False,0.9073661874304124,0.0003392466383853,0.001,0.9045118539414636,0.907946336438298,0.0003517249942611,-0.012478355875775,-0.5801490078853844,0.9875991759808032,0.9875991759808032,49,orange,0.9875991759808032,60,dining table,cup|dining table|vase,False,0.000339246638385325
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000424585.jpg,7,rbf,kernel_herding,direct,False,0.9076900664692852,0.0003238790388725,0.001,0.9045118539414636,0.9084442727588474,0.0004979363205495,-0.1740572816770179,-0.7542062895624023,0.8402487654205014,0.8402487654205014,49,orange,0.8402487654205014,7,truck,person|car|truck,False,0.00032387903887248206
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000291973.jpg,8,rbf,kernel_herding,direct,False,0.907990544670214,0.0003004782009289,0.001,0.9045118539414636,0.9089418086183788,0.0004975358595313,-0.1970576586024017,-0.951263948164804,0.8211432859724396,0.8211432859724396,49,orange,0.8211432859724396,46,banana,bird|banana,False,0.00030047820092889827
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000414686.jpg,9,rbf,kernel_herding,direct,False,0.9082778911709098,0.0002873465006958,0.001,0.9045118539414636,0.9093247598406092,0.0003829512222303,-0.0956047215344638,-1.046868669699268,0.9088231833108344,0.9088231833108344,49,orange,0.9088231833108344,75,vase,vase,False,0.0002873465006958362
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000202865.jpg,10,rbf,kernel_herding,direct,False,0.9085525857782032,0.0002746946072933,0.001,0.9045118539414636,0.9097175289480572,0.0003927691074481,-0.1180745001547578,-1.1649431698540258,0.8886298470863565,0.8886298470863565,49,orange,0.8886298470863565,54,donut,person|donut,False,0.0002746946072933422
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000254415.jpg,11,rbf,kernel_herding,direct,False,0.9088053610790132,0.0002527753008099,0.001,0.9045118539414636,0.9100669111048912,0.0003493821568339,-0.0966068560240564,-1.2615500258780823,0.9079128764550276,0.9079128764550276,49,orange,0.9079128764550276,-1,unlabeled,,False,0.0002527753008098436
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000561517.jpg,12,rbf,kernel_herding,direct,False,0.9090515095973464,0.0002461485183332,0.001,0.9045118539414636,0.9103394001111892,0.0002724890062979,-0.0263404879647679,-1.2878905138428502,0.9740033967080112,0.9740033967080112,49,orange,0.9740033967080112,60,dining table,cup|fork|knife|sandwich|broccoli|dining table,False,0.00024614851833313213
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000171086.jpg,13,rbf,kernel_herding,direct,False,0.909265121597173,0.0002136119998266,0.001,0.9045118539414636,0.9105658536008144,0.0002264534896253,-0.0128414897987178,-1.3007320036415682,0.9872406103253506,0.9872406103253506,49,orange,0.9872406103253506,54,donut,apple|donut,False,0.0002136119998265822
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000254082.jpg,14,rbf,kernel_herding,direct,False,0.9094613126644456,0.0001961910672725,0.001,0.9045118539414636,0.9110774811888356,0.0005116275880211,-0.315436520748642,-1.6161685243902102,0.729470375802962,0.729470375802962,49,orange,0.729470375802962,19,cow,bird|cow,False,0.00019619106727245797
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000494580.jpg,15,rbf,kernel_herding,direct,False,0.9096443142002116,0.0001830015357661,0.001,0.9045118539414636,0.9112657536320484,0.0001882724432126,-0.0052709074464183,-1.6214394318366283,0.994742959410896,0.994742959410896,49,orange,0.994742959410896,60,dining table,person|bottle|cup|fork|knife|spoon|bowl|orange|dining table,True,0.00018300153576618168
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000235953.jpg,16,rbf,kernel_herding,direct,False,0.9098221564683744,0.0001778422681627,0.001,0.9045118539414636,0.91152212019592,0.0002563665638717,-0.078524295709042,-1.6999637275456705,0.9244795987703524,0.9244795987703524,49,orange,0.9244795987703524,49,orange,fork|orange,True,0.00017784226816265798
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000561270.jpg,17,rbf,kernel_herding,direct,False,0.909986420118215,0.0001642636498405,0.001,0.9045118539414636,0.9119475509022992,0.000425430706379,-0.2611670565384433,-1.961130784084114,0.7701522498978772,0.7701522498978772,49,orange,0.7701522498978772,8,boat,boat,False,0.00016426364984055674
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000504414.jpg,18,rbf,kernel_herding,direct,False,0.9101421416568232,0.0001557215386082,0.001,0.9045118539414636,0.912356596406696,0.0004090455043967,-0.2533239657885829,-2.2144547498726967,0.7762163735353336,0.7762163735353336,49,orange,0.7762163735353336,23,giraffe,giraffe,False,0.00015572153860811709
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000201062.jpg,19,rbf,kernel_herding,direct,False,0.910280745116045,0.0001386034592217,0.001,0.9045118539414636,0.9126239089367644,0.0002673125300686,-0.1287090708468535,-2.34316382071955,0.8792297218977029,0.8792297218977029,49,orange,0.8792297218977029,72,refrigerator,bottle|cup|refrigerator,False,0.00013860345922174646
49,orange,C:\Users\maxbe\Downloads\coco\train2017\000000429759.jpg,20,rbf,kernel_herding,direct,False,0.910408229860989,0.000127484744944,0.001,0.9045118539414636,0.9128640568341152,0.0002401478973506,-0.1126631524065294,-2.45582697312608,0.8934515664424232,0.8934515664424232,49,orange,0.8934515664424232,0,person,person|bicycle|motorcycle|umbrella|banana|apple,False,0.0001274847449440706
