subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name,all_label_names,true_assigned_class,net_gain_at_selected_lambda
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000067456.jpg,1,rbf,kernel_herding,direct,False,0.926862454615424,0.000397031999619,0.0001,0.9264654330435246,0.9268820326325964,0.0004166100167913,-0.1957801717229064,-0.1957801717229064,0.8221929560735945,0.8221929560735945,0,person,0.8221929560735945,4,airplane,person|car|airplane,True,0.00039703199961900937
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000067660.jpg,2,rbf,kernel_herding,direct,False,0.9272080525230888,0.0003455979076646,0.0001,0.9264654330435246,0.9272614155455156,0.0003793829129192,-0.3378500525471278,-0.5336302242700343,0.7133022377323304,0.7133022377323304,0,person,0.7133022377323304,0,person,person|tie,True,0.0003455979076644872
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000529389.jpg,3,rbf,kernel_herding,direct,False,0.9275376856621056,0.0003296331390169,0.0001,0.9264654330435246,0.9276799977384426,0.0004185821929268,-0.8894905390993786,-1.423120763369413,0.4108650191029738,0.4108650191029738,0,person,0.4108650191029738,16,dog,person|dog|chair|couch|dining table,True,0.0003296331390168621
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000457305.jpg,4,rbf,kernel_herding,direct,False,0.9278411766060608,0.000303490943955,0.0001,0.9264654330435246,0.9280098980030024,0.0003299002645598,-0.2640932060478345,-1.6872139694172474,0.7679019632129638,0.7679019632129638,0,person,0.7679019632129638,17,horse,horse|cow,False,0.00030349094395501654
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000310091.jpg,5,rbf,kernel_herding,direct,False,0.9281363553783966,0.0002951787723358,0.0001,0.9264654330435246,0.92832328676736,0.0003133887643577,-0.18209992021814,-1.8693138896353876,0.8335180509481793,0.8335180509481793,0,person,0.8335180509481793,14,bird,bird,False,0.000295178772335886
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000505978.jpg,6,rbf,kernel_herding,direct,False,0.928415064000984,0.0002787086225873,0.0001,0.9264654330435246,0.9286488419629334,0.0003255551955733,-0.4684657298595457,-2.337779619494933,0.625961926598942,0.625961926598942,0,person,0.625961926598942,16,dog,dog|frisbee,False,0.0002787086225873454
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000184148.jpg,7,rbf,kernel_herding,direct,False,0.9286856061198868,0.0002705421189029,0.0001,0.9264654330435246,0.9289419935437512,0.0002931515808176,-0.2260946191467362,-2.5638742386416693,0.7976426258293445,0.7976426258293445,0,person,0.7976426258293445,74,clock,clock,False,0.0002705421189029264
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000225306.jpg,8,rbf,kernel_herding,direct,False,0.92894825256035,0.000262646440463,0.0001,0.9264654330435246,0.9292226733730384,0.0002806798292872,-0.1803338882423083,-2.744208126883977,0.834991371060879,0.834991371060879,0,person,0.834991371060879,0,person,person|dog|frisbee,True,0.00026264644046296916
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000560285.jpg,9,rbf,kernel_herding,direct,False,0.9292031788982584,0.0002549263379085,0.0001,0.9264654330435246,0.9294800990287546,0.0002574256557162,-0.0249931780770042,-2.7692013049609816,0.9753165655391444,0.9753165655391444,0,person,0.9753165655391444,0,person,person|tie,True,0.0002549263379084996
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000358254.jpg,10,rbf,kernel_herding,direct,False,0.9294484032569432,0.0002452243586847,0.0001,0.9264654330435246,0.9298486044514808,0.0003685054227261,-1.2328106404131614,-4.002011945374143,0.2914722017794525,0.2914722017794525,0,person,0.2914722017794525,14,bird,bird,False,0.00024522435868478386
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000262752.jpg,11,rbf,kernel_herding,direct,False,0.9296868481426548,0.0002384448857113,0.0001,0.9264654330435246,0.9300934360431664,0.0002448315916856,-0.0638670597429215,-4.065879005117065,0.938129706444609,0.938129706444609,0,person,0.938129706444609,74,clock,clock,False,0.00023844488571130788
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000220716.jpg,12,rbf,kernel_herding,direct,False,0.9299075911141482,0.0002207429714935,0.0001,0.9264654330435246,0.9304805606235432,0.0003871245803768,-1.6638160888330125,-5.7296950939500775,0.1894147755551282,0.1894147755551282,58,potted plant,0.3258401496318319,8,boat,boat|bird,False,0.00022074297149349872
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000474556.jpg,13,rbf,kernel_herding,direct,False,0.9301138128694888,0.0002062217553406,0.0001,0.9264654330435246,0.9306991957628792,0.0002186351393358,-0.1241338399514512,-5.853828933901529,0.8832616172784313,0.8832616172784313,0,person,0.8832616172784313,0,person,person|bicycle|car|traffic light,True,0.00020622175534065485
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000481254.jpg,14,rbf,kernel_herding,direct,False,0.9303038136001648,0.0001900007306759,0.0001,0.9264654330435246,0.9309071471463748,0.0002079513834957,-0.1795065281975646,-6.033335462099093,0.8356824954239189,0.8356824954239189,0,person,0.8356824954239189,4,airplane,airplane|truck,False,0.00019000073067594353
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000495786.jpg,15,rbf,kernel_herding,direct,False,0.930487493500354,0.0001836799001889,0.0001,0.9264654330435246,0.9311394705010322,0.0002323233546573,-0.4864345446846199,-6.519770006783713,0.6148145848468102,0.6148145848468102,0,person,0.6148145848468102,17,horse,person|horse,True,0.000183679900188838
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000372087.jpg,16,rbf,kernel_herding,direct,False,0.9306601614523186,0.0001726679519646,0.0001,0.9264654330435246,0.9313259426447154,0.0001864721436831,-0.1380419171847773,-6.657811923968491,0.8710621785052486,0.8710621785052486,0,person,0.8710621785052486,6,train,person|train|bench|suitcase,True,0.00017266795196462228
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000355345.jpg,17,rbf,kernel_herding,direct,False,0.9308275458312952,0.0001673843789766,0.0001,0.9264654330435246,0.931494837326578,0.0001688946818626,-0.0151030288587496,-6.672914952827241,0.98501044987146,0.98501044987146,0,person,0.98501044987146,0,person,person|backpack|umbrella|handbag,True,0.00016738437897672502
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000447791.jpg,18,rbf,kernel_herding,direct,False,0.9309876386994268,0.0001600928681315,0.0001,0.9264654330435246,0.9316912657077856,0.0001964283812077,-0.3633551307621927,-7.036270083589433,0.6953394532155394,0.6953394532155394,0,person,0.6953394532155394,8,boat,boat,False,0.0001600928681314807
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000568191.jpg,19,rbf,kernel_herding,direct,False,0.9311430096537074,0.0001553709542806,0.0001,0.9264654330435246,0.9318944272245954,0.0002031615168096,-0.4779056252902481,-7.514175708879681,0.6200807141571012,0.6200807141571012,0,person,0.6200807141571012,14,bird,bird,False,0.00015537095428057519
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000216161.jpg,20,rbf,kernel_herding,direct,False,0.931291365638208,0.0001483559845004,0.0001,0.9264654330435246,0.9320938364791262,0.0001994092545308,-0.5105327003037398,-8.02470840918342,0.6001757798201106,0.6001757798201106,0,person,0.6001757798201106,16,dog,person|dog|pizza,True,0.00014835598450042603
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000456709.jpg,21,rbf,kernel_herding,direct,False,0.9314314749323108,0.0001401092941027,0.0001,0.9264654330435246,0.93230386915853,0.0002100326794037,-0.6992338530103085,-8.723942262193729,0.4969659069063829,0.4969659069063829,0,person,0.4969659069063829,16,dog,car|dog|tie,False,0.00014010929410266914
0,person,C:\Users\maxbe\Downloads\coco\train2017\000000504191.jpg,22,rbf,kernel_herding,direct,False,0.9315654346802548,0.0001339597479439,0.0001,0.9264654330435246,0.9324816360306328,0.0001777668721028,-0.4380712415885606,-9.16201350378229,0.6452798104599774,0.6452798104599774,0,person,0.6452798104599774,14,bird,bird,False,0.00013395974794394393
