subset_label_id,subset_label_name,path,optimization_rank,kernel,reference_method,eigenvalue_method,stop_when_objective_decreases,objective,objective_gain,probability_lambda,base_von_neumann_entropy,von_neumann_entropy,von_neumann_entropy_gain,log_probability,log_probability_sum,positive_probability,subset_probability,best_predicted_subset_label_id,best_predicted_subset_label_name,best_predicted_subset_probability,actual_label_id,actual_label_name,all_label_names,true_assigned_class,net_gain_at_selected_lambda
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000316091.jpg,1,rbf,kernel_herding,direct,False,0.9029083377938736,0.0006599207289181,0.001,0.902248281327536,0.9029899052431016,0.0007414881781464,-0.0815674492283016,-0.0815674492283016,0.9216705417895248,0.9216705417895248,17,horse,0.9216705417895248,-1,unlabeled,,False,0.0006599207289180983
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000520986.jpg,2,rbf,kernel_herding,direct,False,0.903520744243362,0.0006124064494885,0.001,0.902248281327536,0.9037227158495428,0.0007328106064409,-0.1204041569523336,-0.2019716061806352,0.8865620540817865,0.8865620540817865,17,horse,0.8865620540817865,59,bed,bed,False,0.0006124064494885664
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000119636.jpg,3,rbf,kernel_herding,direct,False,0.9040913592660614,0.0005706150226993,0.001,0.902248281327536,0.9044479271260528,0.0007252112765101,-0.1545962538107015,-0.3565678599913368,0.856761021658916,0.856761021658916,17,horse,0.856761021658916,6,train,person|train,False,0.0005706150226993985
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000188667.jpg,4,rbf,kernel_herding,direct,False,0.904618219835642,0.0005268605695805,0.001,0.902248281327536,0.9052097578507824,0.0007618307247294,-0.2349701551490187,-0.5915380151403555,0.790594444449023,0.790594444449023,17,horse,0.790594444449023,15,cat,cat,False,0.0005268605695803813
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000130292.jpg,5,rbf,kernel_herding,direct,False,0.905104719692132,0.0004864998564899,0.001,0.902248281327536,0.9059419250126884,0.0007321671619061,-0.2456673054161841,-0.8372053205565397,0.7821824094922736,0.7821824094922736,17,horse,0.7821824094922736,74,clock,clock,False,0.00048649985648991593
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000523565.jpg,6,rbf,kernel_herding,direct,False,0.9055685872673374,0.0004638675752054,0.001,0.902248281327536,0.9065915090757626,0.0006495840630741,-0.1857164878686983,-1.022921808425238,0.8305090209888972,0.8305090209888972,17,horse,0.8305090209888972,75,vase,vase,False,0.0004638675752054017
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000472953.jpg,7,rbf,kernel_herding,direct,False,0.9060102403905068,0.0004416531231694,0.001,0.902248281327536,0.9072013224029102,0.0006098133271476,-0.1681602039781568,-1.191082012403395,0.8452184164839489,0.8452184164839489,17,horse,0.8452184164839489,10,fire hydrant,fire hydrant,False,0.00044165312316944315
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000148375.jpg,8,rbf,kernel_herding,direct,False,0.9064316392851496,0.0004213988946427,0.001,0.902248281327536,0.9077160644034962,0.0005147420005859,-0.0933431059431803,-1.2844251183465754,0.9108809180172868,0.9108809180172868,17,horse,0.9108809180172868,2,car,car|toilet,False,0.00042139889464271974
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000063556.jpg,9,rbf,kernel_herding,direct,False,0.9068171974470368,0.0003855581618873,0.001,0.902248281327536,0.9082190170115244,0.0005029526080281,-0.1173944461407547,-1.40181956448733,0.8892343689112802,0.8892343689112802,17,horse,0.8892343689112802,2,car,person|car|motorcycle|bus|truck|traffic light|handbag|clock,False,0.00038555816188734526
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000262329.jpg,10,rbf,kernel_herding,direct,False,0.9071797122949882,0.0003625148479512,0.001,0.902248281327536,0.9087659088088622,0.0005468917973379,-0.1843769493866592,-1.5861965138739893,0.8316222652324822,0.8316222652324822,17,horse,0.8316222652324822,74,clock,clock,False,0.0003625148479512408
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000081135.jpg,11,rbf,kernel_herding,direct,False,0.907525792397533,0.0003460801025447,0.001,0.902248281327536,0.9093459326276548,0.0005800238187926,-0.2339437162478871,-1.8201402301218763,0.7914063579603469,0.7914063579603469,17,horse,0.7914063579603469,0,person,person|backpack|umbrella|handbag,False,0.00034608010254471287
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000065816.jpg,12,rbf,kernel_herding,direct,False,0.9078413093745494,0.0003155169770164,0.001,0.902248281327536,0.9098641006773468,0.0005181680496919,-0.2026510726755139,-2.0227913027973905,0.8165631129042581,0.8165631129042581,17,horse,0.8165631129042581,59,bed,bed,False,0.00031551697701638604
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000293081.jpg,13,rbf,kernel_herding,direct,False,0.908136686945682,0.0002953775711325,0.001,0.902248281327536,0.9103547886735844,0.0004906879962375,-0.1953104251049786,-2.218101727902369,0.8225792691615242,0.8225792691615242,17,horse,0.8225792691615242,8,boat,person|car|boat,False,0.0002953775711325214
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000338065.jpg,14,rbf,kernel_herding,direct,False,0.9084123842520494,0.0002756973063674,0.001,0.902248281327536,0.9109218550492402,0.0005670663756558,-0.2913690692883602,-2.5094707971907293,0.7472398438418592,0.7472398438418592,17,horse,0.7472398438418592,4,airplane,person|airplane,False,0.00027569730636743987
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000383956.jpg,15,rbf,kernel_herding,direct,False,0.9086719993826882,0.0002596151306387,0.001,0.902248281327536,0.9113693563508714,0.0004475013016311,-0.1878861709924554,-2.697356968183185,0.8287090329898437,0.8287090329898437,17,horse,0.8287090329898437,6,train,train|horse,True,0.0002596151306386446
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000100811.jpg,16,rbf,kernel_herding,direct,False,0.9089148733686362,0.000242873985948,0.001,0.902248281327536,0.9118124757988711,0.0004431194479997,-0.2002454620518118,-2.8976024302349965,0.8185298104093586,0.8185298104093586,17,horse,0.8185298104093586,8,boat,person|car|boat|bird,False,0.00024287398594788822
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000266031.jpg,17,rbf,kernel_herding,direct,False,0.9091316425215012,0.0002167691528649,0.001,0.902248281327536,0.9121074100920268,0.0002949342931557,-0.0781651402907356,-2.9757675705257323,0.924811690260024,0.924811690260024,17,horse,0.924811690260024,5,bus,bus,False,0.00021676915286496443
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000515403.jpg,18,rbf,kernel_herding,direct,False,0.90932603263701,0.0001943901155088,0.001,0.902248281327536,0.9124322235455166,0.0003248134534896,-0.1304233379809068,-3.106190908506639,0.8777237784456463,0.8777237784456463,17,horse,0.8777237784456463,17,horse,person|horse,True,0.0001943901155086932
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000460962.jpg,19,rbf,kernel_herding,direct,False,0.9095041440691104,0.0001781114321005,0.001,0.902248281327536,0.912675932187385,0.0002437086418684,-0.065597209767837,-3.1717881182744763,0.9365080046079008,0.9365080046079008,17,horse,0.9365080046079008,7,truck,person|car|truck|stop sign|chair|dining table,False,0.00017811143210056296
17,horse,C:\Users\maxbe\Downloads\coco\train2017\000000191615.jpg,20,rbf,kernel_herding,direct,False,0.9096691391581008,0.0001649950889902,0.001,0.902248281327536,0.9130476108456588,0.0003716786582738,-0.2066835692835068,-3.378471687557983,0.8132769550844109,0.8132769550844109,17,horse,0.8132769550844109,17,horse,horse,True,0.0001649950889902932
